departamentos,programatica1_ano,key_fecha,vaccine_header,doses_aplicadas,pct_cobertura
CARTAGENA,18631,4,vop_3_dosis,16568,0.89
CARTAGENA,18631,4,penta_1ras_dosis,17943,0.96
CARTAGENA,18631,4,penta_2das_dosis,17260,0.93
CARTAGENA,18631,4,penta_3ras_dosis,16575,0.89
CARTAGENA,18631,4,rotavirus_1ra_dosis,17452,0.94
CARTAGENA,18631,4,rotavirus_2da_dosis,16940,0.91
CARTAGENA,18631,4,flu_1ra_dosis,15264,0.82
CARTAGENA,18631,4,flu_2da_dosis,11265,0.6
CARTAGENA,18631,4,neumo_1ra_dosis,18124,0.97
CARTAGENA,18631,4,neumo_2da_dosis,17444,0.94
CARTAGENA,18631,4,srp_u_dosis,17082,0.92
CARTAGENA,18631,4,varicela_u_dosis,16863,0.91
CARTAGENA,18631,4,fa_u_dosis,17159,0.92
CARTAGENA,18631,4,neumo_m12_ref,15710,0.84
CARTAGENA,18631,4,vop_1er_ref,15456,0.83
CARTAGENA,18631,4,dpt_1er_ref,15451,0.83
CARTAGENA,18631,4,vop_2do_ref,15939,0.86
CARTAGENA,18631,4,dpt_5an_2do_ref,15859,0.85
CARTAGENA,18631,4,srp_5anosref,16045,0.86
CARTAGENA,18631,4,tdap_unica_dosis_en_cada_embarazo,14430,0.77
BOYACA,15381,4,bcg_dosis_unica,13225,0.86
BOYACA,15381,4,hb_d_unica,13130,0.85
BOYACA,15381,4,antipolio_1ras_dosis,13721,0.89
BOYACA,15381,4,vop_3_dosis,13592,0.88
BOYACA,15381,4,penta_1ras_dosis,13723,0.89
BOYACA,15381,4,penta_2das_dosis,13635,0.89
BOYACA,15381,4,penta_3ras_dosis,13588,0.88
BOYACA,15381,4,rotavirus_1ra_dosis,13572,0.88
BOYACA,15381,4,rotavirus_2da_dosis,13492,0.88
BOYACA,15381,4,flu_1ra_dosis,11237,0.73
BOYACA,15381,4,flu_2da_dosis,9998,0.65
BOYACA,15381,4,neumo_1ra_dosis,13752,0.89
BOYACA,15381,4,neumo_2da_dosis,13641,0.89
BOYACA,15381,4,srp_u_dosis,14331,0.93
BOYACA,15381,4,varicela_u_dosis,14330,0.93
BOYACA,15381,4,fa_u_dosis,14353,0.93
BOYACA,15381,4,neumo_m12_ref,14397,0.94
BOYACA,15381,4,vop_1er_ref,14583,0.95
BOYACA,15381,4,dpt_1er_ref,14589,0.95
BOYACA,15381,4,vop_2do_ref,16229,1.06
BOYACA,15381,4,dpt_5an_2do_ref,16234,1.06
BOYACA,15381,4,srp_5anosref,16239,1.06
BOYACA,15381,4,tdap_unica_dosis_en_cada_embarazo,11924,0.78
CALDAS,9958,4,bcg_dosis_unica,8355,0.84
CALDAS,9958,4,hb_d_unica,8341,0.84
CALDAS,9958,4,antipolio_1ras_dosis,8470,0.85
CALDAS,9958,4,vop_3_dosis,8929,0.9
CALDAS,9958,4,penta_1ras_dosis,8464,0.85
CALDAS,9958,4,penta_2das_dosis,8496,0.85
CALDAS,9958,4,penta_3ras_dosis,8933,0.9
CALDAS,9958,4,rotavirus_1ra_dosis,8505,0.85
CALDAS,9958,4,rotavirus_2da_dosis,8605,0.86
CALDAS,9958,4,flu_1ra_dosis,8154,0.82
CALDAS,9958,4,flu_2da_dosis,6974,0.7
CALDAS,9958,4,neumo_1ra_dosis,8599,0.86
CALDAS,9958,4,neumo_2da_dosis,8649,0.87
CALDAS,9958,4,srp_u_dosis,9611,0.97
CALDAS,9958,4,varicela_u_dosis,9631,0.97
CALDAS,9958,4,fa_u_dosis,9637,0.97
CALDAS,9958,4,neumo_m12_ref,9339,0.94
CALDAS,9958,4,vop_1er_ref,9393,0.94
CALDAS,9958,4,dpt_1er_ref,9454,0.95
CALDAS,9958,4,vop_2do_ref,10029,1.01
CALDAS,9958,4,dpt_5an_2do_ref,10102,1.01
CALDAS,9958,4,srp_5anosref,10061,1.01
CALDAS,9958,4,tdap_unica_dosis_en_cada_embarazo,7629,0.77
CAQUETA,7495,4,bcg_dosis_unica,7160,0.96
CAQUETA,7495,4,hb_d_unica,7006,0.93
CAQUETA,7495,4,antipolio_1ras_dosis,7173,0.96
CAQUETA,7495,4,vop_3_dosis,6798,0.91
CAQUETA,7495,4,penta_1ras_dosis,7172,0.96
CAQUETA,7495,4,penta_2das_dosis,7003,0.93
CAQUETA,7495,4,penta_3ras_dosis,6801,0.91
CAQUETA,7495,4,rotavirus_1ra_dosis,6814,0.91
CAQUETA,7495,4,rotavirus_2da_dosis,6735,0.9
CAQUETA,7495,4,flu_1ra_dosis,6216,0.83
CAQUETA,7495,4,flu_2da_dosis,4625,0.62
CAQUETA,7495,4,neumo_1ra_dosis,7187,0.96
CAQUETA,7495,4,neumo_2da_dosis,7009,0.94
CAQUETA,7495,4,srp_u_dosis,7033,0.94
CAQUETA,7495,4,varicela_u_dosis,7042,0.94
CAQUETA,7495,4,fa_u_dosis,7049,0.94
CAQUETA,7495,4,neumo_m12_ref,7293,0.97
CAQUETA,7495,4,vop_1er_ref,6416,0.86
CAQUETA,7495,4,dpt_1er_ref,6418,0.86
CAQUETA,7495,4,vop_2do_ref,6834,0.91
CAQUETA,7495,4,dpt_5an_2do_ref,6835,0.91
CAQUETA,7495,4,srp_5anosref,6896,0.92
CAQUETA,7495,4,tdap_unica_dosis_en_cada_embarazo,5931,0.79
CASANARE,6661,4,bcg_dosis_unica,6365,0.96
CASANARE,6661,4,hb_d_unica,6293,0.94
CASANARE,6661,4,antipolio_1ras_dosis,6298,0.95
CASANARE,6661,4,vop_3_dosis,6287,0.94
CASANARE,6661,4,penta_1ras_dosis,6298,0.95
CASANARE,6661,4,penta_2das_dosis,6311,0.95
CASANARE,6661,4,penta_3ras_dosis,6288,0.94
CASANARE,6661,4,rotavirus_1ra_dosis,6277,0.94
CASANARE,6661,4,rotavirus_2da_dosis,6389,0.96
CASANARE,6661,4,flu_1ra_dosis,5603,0.84
CASANARE,6661,4,flu_2da_dosis,4681,0.7
CASANARE,6661,4,neumo_1ra_dosis,6364,0.96
CASANARE,6661,4,neumo_2da_dosis,6375,0.96
CASANARE,6661,4,srp_u_dosis,6460,0.97
CASANARE,6661,4,varicela_u_dosis,6440,0.97
CASANARE,6661,4,fa_u_dosis,6477,0.97
CASANARE,6661,4,neumo_m12_ref,6625,0.99
CASANARE,6661,4,vop_1er_ref,6461,0.97
CASANARE,6661,4,dpt_1er_ref,6463,0.97
CASANARE,6661,4,vop_2do_ref,7027,1.05
CASANARE,6661,4,dpt_5an_2do_ref,6980,1.05
CASANARE,6661,4,srp_5anosref,7017,1.05
CASANARE,6661,4,tdap_unica_dosis_en_cada_embarazo,5219,0.78
CAUCA,22008,4,bcg_dosis_unica,15193,0.69
CAUCA,22008,4,hb_d_unica,14869,0.68
CAUCA,22008,4,antipolio_1ras_dosis,18493,0.84
CAUCA,22008,4,vop_3_dosis,19069,0.87
CAUCA,22008,4,penta_1ras_dosis,18480,0.84
CAUCA,22008,4,penta_2das_dosis,18534,0.84
CAUCA,22008,4,penta_3ras_dosis,19046,0.87
CAUCA,22008,4,rotavirus_1ra_dosis,18103,0.82
CAUCA,22008,4,rotavirus_2da_dosis,18311,0.83
CAUCA,22008,4,flu_1ra_dosis,17887,0.81
CAUCA,22008,4,flu_2da_dosis,14151,0.64
CAUCA,22008,4,neumo_1ra_dosis,18571,0.84
CAUCA,22008,4,neumo_2da_dosis,18645,0.85
CAUCA,22008,4,srp_u_dosis,19923,0.91
CAUCA,22008,4,varicela_u_dosis,18926,0.86
CAUCA,22008,4,fa_u_dosis,19551,0.89
CAUCA,22008,4,neumo_m12_ref,18985,0.86
CAUCA,22008,4,vop_1er_ref,19042,0.87
CAUCA,22008,4,dpt_1er_ref,18961,0.86
CAUCA,22008,4,vop_2do_ref,20256,0.92
CAUCA,22008,4,dpt_5an_2do_ref,20182,0.92
CAUCA,22008,4,srp_5anosref,20275,0.92
CAUCA,22008,4,tdap_unica_dosis_en_cada_embarazo,16038,0.73
CESAR,22925,4,bcg_dosis_unica,21041,0.92
CESAR,22925,4,hb_d_unica,20387,0.89
CESAR,22925,4,antipolio_1ras_dosis,23669,1.03
CESAR,22925,4,vop_3_dosis,22343,0.97
CESAR,22925,4,penta_1ras_dosis,23664,1.03
CESAR,22925,4,penta_2das_dosis,23274,1.02
CESAR,22925,4,penta_3ras_dosis,22352,0.98
CESAR,22925,4,rotavirus_1ra_dosis,22786,0.99
CESAR,22925,4,rotavirus_2da_dosis,22531,0.98
CESAR,22925,4,flu_1ra_dosis,19771,0.86
CESAR,22925,4,flu_2da_dosis,15155,0.66
CESAR,22925,4,neumo_1ra_dosis,23803,1.04
CESAR,22925,4,neumo_2da_dosis,23297,1.02
CESAR,22925,4,srp_u_dosis,22649,0.99
CESAR,22925,4,varicela_u_dosis,22425,0.98
CESAR,22925,4,fa_u_dosis,22669,0.99
CESAR,22925,4,neumo_m12_ref,21348,0.93
CESAR,22925,4,vop_1er_ref,20832,0.91
CESAR,22925,4,dpt_1er_ref,20848,0.91
CESAR,22925,4,vop_2do_ref,21523,0.94
CESAR,22925,4,dpt_5an_2do_ref,21488,0.94
CESAR,22925,4,srp_5anosref,21628,0.94
CESAR,22925,4,tdap_unica_dosis_en_cada_embarazo,19301,0.84
CHOCO,11791,4,bcg_dosis_unica,8314,0.71
CHOCO,11791,4,hb_d_unica,6315,0.54
CHOCO,11791,4,antipolio_1ras_dosis,9854,0.84
CHOCO,11791,4,vop_3_dosis,8663,0.73
CHOCO,11791,4,penta_1ras_dosis,9851,0.84
CHOCO,11791,4,penta_2das_dosis,9321,0.79
CHOCO,11791,4,penta_3ras_dosis,8666,0.73
CHOCO,11791,4,rotavirus_1ra_dosis,7965,0.68
CHOCO,11791,4,rotavirus_2da_dosis,8008,0.68
CHOCO,11791,4,flu_1ra_dosis,8992,0.76
CHOCO,11791,4,flu_2da_dosis,5455,0.46
CHOCO,11791,4,neumo_1ra_dosis,9867,0.84
CHOCO,11791,4,neumo_2da_dosis,9311,0.79
CHOCO,11791,4,srp_u_dosis,10158,0.86
CHOCO,11791,4,varicela_u_dosis,10124,0.86
CHOCO,11791,4,fa_u_dosis,10154,0.86
CHOCO,11791,4,neumo_m12_ref,10426,0.88
CHOCO,11791,4,vop_1er_ref,7136,0.61
CHOCO,11791,4,dpt_1er_ref,7137,0.61
CHOCO,11791,4,vop_2do_ref,8208,0.7
CHOCO,11791,4,dpt_5an_2do_ref,8207,0.7
CHOCO,11791,4,srp_5anosref,8280,0.7
CHOCO,11791,4,tdap_unica_dosis_en_cada_embarazo,6101,0.52
CORDOBA,30629,4,bcg_dosis_unica,24127,0.79
CORDOBA,30629,4,hb_d_unica,23947,0.78
CORDOBA,30629,4,antipolio_1ras_dosis,25996,0.85
CORDOBA,30629,4,vop_3_dosis,26349,0.86
CORDOBA,30629,4,penta_1ras_dosis,26006,0.85
CORDOBA,30629,4,penta_2das_dosis,25861,0.84
CORDOBA,30629,4,penta_3ras_dosis,26363,0.86
CORDOBA,30629,4,rotavirus_1ra_dosis,25486,0.83
CORDOBA,30629,4,rotavirus_2da_dosis,25460,0.83
CORDOBA,30629,4,flu_1ra_dosis,24490,0.8
CORDOBA,30629,4,flu_2da_dosis,18760,0.61
CORDOBA,30629,4,neumo_1ra_dosis,26085,0.85
CORDOBA,30629,4,neumo_2da_dosis,25973,0.85
CORDOBA,30629,4,srp_u_dosis,27134,0.89
CORDOBA,30629,4,varicela_u_dosis,26562,0.87
CORDOBA,30629,4,fa_u_dosis,27083,0.88
CORDOBA,30629,4,neumo_m12_ref,26749,0.87
CORDOBA,30629,4,vop_1er_ref,26710,0.87
CORDOBA,30629,4,dpt_1er_ref,26715,0.87
CORDOBA,30629,4,vop_2do_ref,27099,0.88
CORDOBA,30629,4,dpt_5an_2do_ref,27041,0.88
CORDOBA,30629,4,srp_5anosref,27114,0.89
CORDOBA,30629,4,tdap_unica_dosis_en_cada_embarazo,21312,0.7
CUNDINAMARCA,35671,4,bcg_dosis_unica,19095,0.54
CUNDINAMARCA,35671,4,hb_d_unica,19019,0.53
CUNDINAMARCA,35671,4,antipolio_1ras_dosis,31080,0.87
CUNDINAMARCA,35671,4,vop_3_dosis,32898,0.92
CUNDINAMARCA,35671,4,penta_1ras_dosis,31119,0.87
CUNDINAMARCA,35671,4,penta_2das_dosis,31818,0.89
CUNDINAMARCA,35671,4,penta_3ras_dosis,32913,0.92
CUNDINAMARCA,35671,4,rotavirus_1ra_dosis,30722,0.86
CUNDINAMARCA,35671,4,rotavirus_2da_dosis,31432,0.88
CUNDINAMARCA,35671,4,flu_1ra_dosis,27353,0.77
CUNDINAMARCA,35671,4,flu_2da_dosis,21915,0.61
CUNDINAMARCA,35671,4,neumo_1ra_dosis,31372,0.88
CUNDINAMARCA,35671,4,neumo_2da_dosis,31894,0.89
CUNDINAMARCA,35671,4,srp_u_dosis,34486,0.97
CUNDINAMARCA,35671,4,varicela_u_dosis,34351,0.96
CUNDINAMARCA,35671,4,fa_u_dosis,34576,0.97
CUNDINAMARCA,35671,4,neumo_m12_ref,32166,0.9
CUNDINAMARCA,35671,4,vop_1er_ref,32612,0.91
CUNDINAMARCA,35671,4,dpt_1er_ref,32705,0.92
CUNDINAMARCA,35671,4,vop_2do_ref,36125,1.01
CUNDINAMARCA,35671,4,dpt_5an_2do_ref,35918,1.01
CUNDINAMARCA,35671,4,srp_5anosref,36238,1.02
CUNDINAMARCA,35671,4,tdap_unica_dosis_en_cada_embarazo,24742,0.69
GUAINIA,970,4,bcg_dosis_unica,991,1.02
GUAINIA,970,4,hb_d_unica,806,0.83
GUAINIA,970,4,antipolio_1ras_dosis,1029,1.06
GUAINIA,970,4,vop_3_dosis,874,0.9
GUAINIA,970,4,penta_1ras_dosis,1029,1.06
GUAINIA,970,4,penta_2das_dosis,944,0.97
GUAINIA,970,4,penta_3ras_dosis,876,0.9
GUAINIA,970,4,rotavirus_1ra_dosis,841,0.87
GUAINIA,970,4,rotavirus_2da_dosis,802,0.83
GUAINIA,970,4,flu_1ra_dosis,508,0.52
GUAINIA,970,4,flu_2da_dosis,306,0.32
GUAINIA,970,4,neumo_1ra_dosis,1042,1.07
GUAINIA,970,4,neumo_2da_dosis,937,0.97
GUAINIA,970,4,srp_u_dosis,954,0.98
GUAINIA,970,4,varicela_u_dosis,957,0.99
GUAINIA,970,4,fa_u_dosis,971,1.0
GUAINIA,970,4,neumo_m12_ref,955,0.98
GUAINIA,970,4,vop_1er_ref,689,0.71
GUAINIA,970,4,dpt_1er_ref,693,0.71
GUAINIA,970,4,vop_2do_ref,812,0.84
GUAINIA,970,4,dpt_5an_2do_ref,816,0.84
GUAINIA,970,4,srp_5anosref,830,0.86
GUAINIA,970,4,tdap_unica_dosis_en_cada_embarazo,564,0.58
GUAVIARE,1328,4,bcg_dosis_unica,1311,0.99
GUAVIARE,1328,4,hb_d_unica,1286,0.97
GUAVIARE,1328,4,antipolio_1ras_dosis,1381,1.04
GUAVIARE,1328,4,vop_3_dosis,1354,1.02
GUAVIARE,1328,4,penta_1ras_dosis,1381,1.04
GUAVIARE,1328,4,penta_2das_dosis,1395,1.05
GUAVIARE,1328,4,penta_3ras_dosis,1354,1.02
GUAVIARE,1328,4,rotavirus_1ra_dosis,1320,0.99
GUAVIARE,1328,4,rotavirus_2da_dosis,1347,1.01
GUAVIARE,1328,4,flu_1ra_dosis,1198,0.9
GUAVIARE,1328,4,flu_2da_dosis,910,0.69
GUAVIARE,1328,4,neumo_1ra_dosis,1382,1.04
GUAVIARE,1328,4,neumo_2da_dosis,1401,1.05
GUAVIARE,1328,4,srp_u_dosis,1346,1.01
GUAVIARE,1328,4,varicela_u_dosis,1312,0.99
GUAVIARE,1328,4,fa_u_dosis,1344,1.01
GUAVIARE,1328,4,neumo_m12_ref,1372,1.03
GUAVIARE,1328,4,vop_1er_ref,1239,0.93
GUAVIARE,1328,4,dpt_1er_ref,1239,0.93
GUAVIARE,1328,4,vop_2do_ref,1254,0.94
GUAVIARE,1328,4,dpt_5an_2do_ref,1255,0.95
GUAVIARE,1328,4,srp_5anosref,1252,0.94
GUAVIARE,1328,4,tdap_unica_dosis_en_cada_embarazo,1076,0.81
HUILA,19740,4,bcg_dosis_unica,17681,0.9
HUILA,19740,4,hb_d_unica,17645,0.89
HUILA,19740,4,antipolio_1ras_dosis,17348,0.88
HUILA,19740,4,vop_3_dosis,17640,0.89
HUILA,19740,4,penta_1ras_dosis,17352,0.88
HUILA,19740,4,penta_2das_dosis,17400,0.88
HUILA,19740,4,penta_3ras_dosis,17637,0.89
HUILA,19740,4,rotavirus_1ra_dosis,17266,0.87
HUILA,19740,4,rotavirus_2da_dosis,17281,0.88
HUILA,19740,4,flu_1ra_dosis,15492,0.78
HUILA,19740,4,flu_2da_dosis,12358,0.63
HUILA,19740,4,neumo_1ra_dosis,17453,0.88
HUILA,19740,4,neumo_2da_dosis,17466,0.88
HUILA,19740,4,srp_u_dosis,18370,0.93
HUILA,19740,4,varicela_u_dosis,18326,0.93
HUILA,19740,4,fa_u_dosis,18415,0.93
HUILA,19740,4,neumo_m12_ref,17873,0.91
HUILA,19740,4,vop_1er_ref,18084,0.92
HUILA,19740,4,dpt_1er_ref,18084,0.92
HUILA,19740,4,vop_2do_ref,19364,0.98
HUILA,19740,4,dpt_5an_2do_ref,19369,0.98
HUILA,19740,4,srp_5anosref,19415,0.98
HUILA,19740,4,tdap_unica_dosis_en_cada_embarazo,15668,0.79
LA GUAJIRA,21194,4,bcg_dosis_unica,22126,1.04
LA GUAJIRA,21194,4,hb_d_unica,20383,0.96
LA GUAJIRA,21194,4,antipolio_1ras_dosis,22517,1.06
LA GUAJIRA,21194,4,vop_3_dosis,19161,0.9
LA GUAJIRA,21194,4,penta_1ras_dosis,22582,1.07
LA GUAJIRA,21194,4,penta_2das_dosis,20889,0.99
LA GUAJIRA,21194,4,penta_3ras_dosis,19166,0.9
LA GUAJIRA,21194,4,rotavirus_1ra_dosis,19470,0.92
LA GUAJIRA,21194,4,rotavirus_2da_dosis,18796,0.89
LA GUAJIRA,21194,4,flu_1ra_dosis,18603,0.88
LA GUAJIRA,21194,4,flu_2da_dosis,12162,0.57
LA GUAJIRA,21194,4,neumo_1ra_dosis,22632,1.07
LA GUAJIRA,21194,4,neumo_2da_dosis,20633,0.97
LA GUAJIRA,21194,4,srp_u_dosis,20990,0.99
LA GUAJIRA,21194,4,varicela_u_dosis,20844,0.98
LA GUAJIRA,21194,4,fa_u_dosis,21049,0.99
LA GUAJIRA,21194,4,neumo_m12_ref,15299,0.72
LA GUAJIRA,21194,4,vop_1er_ref,15454,0.73
LA GUAJIRA,21194,4,dpt_1er_ref,15298,0.72
LA GUAJIRA,21194,4,vop_2do_ref,18534,0.87
LA GUAJIRA,21194,4,dpt_5an_2do_ref,18237,0.86
LA GUAJIRA,21194,4,srp_5anosref,18464,0.87
LA GUAJIRA,21194,4,tdap_unica_dosis_en_cada_embarazo,14541,0.69
MAGDALENA,17244,4,bcg_dosis_unica,12483,0.72
MAGDALENA,17244,4,hb_d_unica,12109,0.7
MAGDALENA,17244,4,antipolio_1ras_dosis,16254,0.94
MAGDALENA,17244,4,vop_3_dosis,15460,0.9
MAGDALENA,17244,4,penta_1ras_dosis,16411,0.95
MAGDALENA,17244,4,penta_2das_dosis,16147,0.94
MAGDALENA,17244,4,penta_3ras_dosis,15691,0.91
MAGDALENA,17244,4,rotavirus_1ra_dosis,15741,0.91
MAGDALENA,17244,4,rotavirus_2da_dosis,15548,0.9
MAGDALENA,17244,4,flu_1ra_dosis,13352,0.77
MAGDALENA,17244,4,flu_2da_dosis,10276,0.6
MAGDALENA,17244,4,neumo_1ra_dosis,16321,0.95
MAGDALENA,17244,4,neumo_2da_dosis,16043,0.93
MAGDALENA,17244,4,srp_u_dosis,16138,0.94
MAGDALENA,17244,4,varicela_u_dosis,16025,0.93
MAGDALENA,17244,4,fa_u_dosis,16130,0.94
MAGDALENA,17244,4,neumo_m12_ref,16442,0.95
MAGDALENA,17244,4,vop_1er_ref,15067,0.87
MAGDALENA,17244,4,dpt_1er_ref,15169,0.88
MAGDALENA,17244,4,vop_2do_ref,15642,0.91
MAGDALENA,17244,4,dpt_5an_2do_ref,15629,0.91
MAGDALENA,17244,4,srp_5anosref,15439,0.9
MAGDALENA,17244,4,tdap_unica_dosis_en_cada_embarazo,12527,0.73
SANTA MARTA,8761,4,bcg_dosis_unica,9280,1.06
SANTA MARTA,8761,4,hb_d_unica,9195,1.05
SANTA MARTA,8761,4,antipolio_1ras_dosis,9421,1.08
SANTA MARTA,8761,4,vop_3_dosis,8358,0.95
SANTA MARTA,8761,4,penta_1ras_dosis,9376,1.07
SANTA MARTA,8761,4,penta_2das_dosis,8924,1.02
SANTA MARTA,8761,4,penta_3ras_dosis,8310,0.95
SANTA MARTA,8761,4,rotavirus_1ra_dosis,8829,1.01
SANTA MARTA,8761,4,rotavirus_2da_dosis,8475,0.97
SANTA MARTA,8761,4,flu_1ra_dosis,7086,0.81
SANTA MARTA,8761,4,flu_2da_dosis,4883,0.56
SANTA MARTA,8761,4,neumo_1ra_dosis,9526,1.09
SANTA MARTA,8761,4,neumo_2da_dosis,8941,1.02
SANTA MARTA,8761,4,srp_u_dosis,8275,0.94
SANTA MARTA,8761,4,varicela_u_dosis,8527,0.97
SANTA MARTA,8761,4,fa_u_dosis,8590,0.98
SANTA MARTA,8761,4,neumo_m12_ref,7389,0.84
SANTA MARTA,8761,4,vop_1er_ref,7260,0.83
SANTA MARTA,8761,4,dpt_1er_ref,7377,0.84
SANTA MARTA,8761,4,vop_2do_ref,7853,0.9
SANTA MARTA,8761,4,dpt_5an_2do_ref,7685,0.88
SANTA MARTA,8761,4,srp_5anosref,7515,0.86
SANTA MARTA,8761,4,tdap_unica_dosis_en_cada_embarazo,6830,0.78
META,15688,4,bcg_dosis_unica,15102,0.96
META,15688,4,hb_d_unica,15188,0.97
META,15688,4,antipolio_1ras_dosis,14394,0.92
META,15688,4,vop_3_dosis,14082,0.9
META,15688,4,penta_1ras_dosis,14435,0.92
META,15688,4,penta_2das_dosis,14303,0.91
META,15688,4,penta_3ras_dosis,14077,0.9
META,15688,4,rotavirus_1ra_dosis,14078,0.9
META,15688,4,rotavirus_2da_dosis,13945,0.89
META,15688,4,flu_1ra_dosis,12083,0.77
META,15688,4,flu_2da_dosis,7713,0.49
META,15688,4,neumo_1ra_dosis,14628,0.93
META,15688,4,neumo_2da_dosis,14355,0.92
META,15688,4,srp_u_dosis,15009,0.96
META,15688,4,varicela_u_dosis,14839,0.95
META,15688,4,fa_u_dosis,14869,0.95
META,15688,4,neumo_m12_ref,15142,0.97
META,15688,4,vop_1er_ref,13815,0.88
META,15688,4,dpt_1er_ref,13875,0.88
META,15688,4,vop_2do_ref,14841,0.95
META,15688,4,dpt_5an_2do_ref,14914,0.95
META,15688,4,srp_5anosref,14845,0.95
META,15688,4,tdap_unica_dosis_en_cada_embarazo,12065,0.77
NARIÑO,20729,4,bcg_dosis_unica,17141,0.83
NARIÑO,20729,4,hb_d_unica,16789,0.81
NARIÑO,20729,4,antipolio_1ras_dosis,17444,0.84
NARIÑO,20729,4,vop_3_dosis,17243,0.83
NARIÑO,20729,4,penta_1ras_dosis,17447,0.84
NARIÑO,20729,4,penta_2das_dosis,17388,0.84
NARIÑO,20729,4,penta_3ras_dosis,17226,0.83
NARIÑO,20729,4,rotavirus_1ra_dosis,16936,0.82
NARIÑO,20729,4,rotavirus_2da_dosis,17033,0.82
NARIÑO,20729,4,flu_1ra_dosis,15156,0.73
NARIÑO,20729,4,flu_2da_dosis,12429,0.6
NARIÑO,20729,4,neumo_1ra_dosis,17497,0.84
NARIÑO,20729,4,neumo_2da_dosis,17421,0.84
NARIÑO,20729,4,srp_u_dosis,18356,0.89
NARIÑO,20729,4,varicela_u_dosis,18355,0.89
NARIÑO,20729,4,fa_u_dosis,18411,0.89
NARIÑO,20729,4,neumo_m12_ref,17366,0.84
NARIÑO,20729,4,vop_1er_ref,17391,0.84
NARIÑO,20729,4,dpt_1er_ref,17389,0.84
NARIÑO,20729,4,vop_2do_ref,19070,0.92
NARIÑO,20729,4,dpt_5an_2do_ref,19069,0.92
NARIÑO,20729,4,srp_5anosref,19160,0.92
NARIÑO,20729,4,tdap_unica_dosis_en_cada_embarazo,14895,0.72
NORTE DE SANTANDER,22922,4,bcg_dosis_unica,19759,0.86
NORTE DE SANTANDER,22922,4,hb_d_unica,19567,0.85
NORTE DE SANTANDER,22922,4,antipolio_1ras_dosis,23151,1.01
NORTE DE SANTANDER,22922,4,vop_3_dosis,22442,0.98
NORTE DE SANTANDER,22922,4,penta_1ras_dosis,23170,1.01
NORTE DE SANTANDER,22922,4,penta_2das_dosis,22572,0.98
NORTE DE SANTANDER,22922,4,penta_3ras_dosis,22524,0.98
NORTE DE SANTANDER,22922,4,rotavirus_1ra_dosis,22251,0.97
NORTE DE SANTANDER,22922,4,rotavirus_2da_dosis,21845,0.95
NORTE DE SANTANDER,22922,4,flu_1ra_dosis,21325,0.93
NORTE DE SANTANDER,22922,4,flu_2da_dosis,14707,0.64
NORTE DE SANTANDER,22922,4,neumo_1ra_dosis,23788,1.04
NORTE DE SANTANDER,22922,4,neumo_2da_dosis,22701,0.99
NORTE DE SANTANDER,22922,4,srp_u_dosis,22433,0.98
NORTE DE SANTANDER,22922,4,varicela_u_dosis,19185,0.84
NORTE DE SANTANDER,22922,4,fa_u_dosis,22461,0.98
NORTE DE SANTANDER,22922,4,neumo_m12_ref,24433,1.07
NORTE DE SANTANDER,22922,4,vop_1er_ref,18581,0.81
NORTE DE SANTANDER,22922,4,dpt_1er_ref,18574,0.81
NORTE DE SANTANDER,22922,4,vop_2do_ref,20368,0.89
NORTE DE SANTANDER,22922,4,dpt_5an_2do_ref,20290,0.89
NORTE DE SANTANDER,22922,4,srp_5anosref,20319,0.89
NORTE DE SANTANDER,22922,4,tdap_unica_dosis_en_cada_embarazo,17151,0.75
PUTUMAYO,4982,4,bcg_dosis_unica,4108,0.82
PUTUMAYO,4982,4,hb_d_unica,4017,0.81
PUTUMAYO,4982,4,antipolio_1ras_dosis,4633,0.93
PUTUMAYO,4982,4,vop_3_dosis,4629,0.93
PUTUMAYO,4982,4,penta_1ras_dosis,4631,0.93
PUTUMAYO,4982,4,penta_2das_dosis,4683,0.94
PUTUMAYO,4982,4,penta_3ras_dosis,4632,0.93
PUTUMAYO,4982,4,rotavirus_1ra_dosis,4505,0.9
PUTUMAYO,4982,4,rotavirus_2da_dosis,4577,0.92
PUTUMAYO,4982,4,flu_1ra_dosis,2754,0.55
PUTUMAYO,4982,4,flu_2da_dosis,2299,0.46
PUTUMAYO,4982,4,neumo_1ra_dosis,4664,0.94
PUTUMAYO,4982,4,neumo_2da_dosis,4682,0.94
PUTUMAYO,4982,4,srp_u_dosis,4785,0.96
PUTUMAYO,4982,4,varicela_u_dosis,4763,0.96
PUTUMAYO,4982,4,fa_u_dosis,4820,0.97
PUTUMAYO,4982,4,neumo_m12_ref,4932,0.99
PUTUMAYO,4982,4,vop_1er_ref,4578,0.92
PUTUMAYO,4982,4,dpt_1er_ref,4579,0.92
PUTUMAYO,4982,4,vop_2do_ref,4927,0.99
PUTUMAYO,4982,4,dpt_5an_2do_ref,4985,1.0
PUTUMAYO,4982,4,srp_5anosref,5000,1.0
PUTUMAYO,4982,4,tdap_unica_dosis_en_cada_embarazo,3769,0.76
QUINDIO,5784,4,bcg_dosis_unica,5454,0.94
QUINDIO,5784,4,hb_d_unica,5441,0.94
QUINDIO,5784,4,antipolio_1ras_dosis,5186,0.9
QUINDIO,5784,4,vop_3_dosis,5177,0.9
QUINDIO,5784,4,penta_1ras_dosis,5174,0.89
